#{"t_start": 1543453200.1419055, "env_id": "BeamRider-ramNoFrameskip-v4"}
r,l,t
264.0,986,5.379711
308.0,985,19.330648
220.0,1211,35.76191
264.0,1330,54.300384
572.0,1668,77.763872
176.0,1218,96.009003
264.0,1161,112.037155
220.0,990,125.408138
220.0,1115,140.37908
132.0,994,154.353631
528.0,1556,176.307046
352.0,986,189.134101
88.0,1168,204.542991
88.0,846,216.237978
176.0,1135,231.764473
660.0,1567,251.92413
396.0,1208,266.190113
176.0,894,276.249137
176.0,1091,289.027351
176.0,1216,302.645513
308.0,1336,317.801974
660.0,1783,338.078902
264.0,989,349.557284
528.0,1364,365.096638
440.0,1118,378.675893
440.0,1585,396.82353
484.0,1767,416.495019
572.0,1327,431.513288
572.0,1089,443.949159
660.0,1675,463.030053
660.0,1602,482.419753
660.0,1667,501.543474
660.0,1484,518.480689
396.0,1540,535.787288
440.0,1504,552.428824
572.0,1556,569.685123
176.0,1052,581.963991
264.0,995,593.264326
396.0,1236,607.119093
616.0,1438,623.501694
308.0,1168,636.851305
484.0,1407,653.279657
528.0,1651,672.220742
572.0,1623,690.727793
396.0,1461,707.561519
484.0,1304,722.635822
852.0,2344,748.781457
396.0,1140,761.264558
660.0,1740,780.451162
572.0,1937,802.500396
572.0,1429,817.817519
572.0,1539,834.923132
528.0,1569,853.590228
220.0,913,863.304287
616.0,2114,885.64957
308.0,1632,904.182254
572.0,1711,922.668343
176.0,1202,936.261876
572.0,1453,951.745001
264.0,1142,964.590045
660.0,1874,985.513761
396.0,1195,999.061388
396.0,1142,1011.949731
572.0,1926,1033.908588
176.0,958,1044.727321
440.0,1415,1060.082567
528.0,1628,1078.115736
660.0,2174,1101.852004
616.0,1988,1122.703714
660.0,1691,1141.116862
